offset,latitude,longitude,url,title
1510,35.332947,-89.870049,http://clui.org/ludb/site/naval-support-activity-mid-south,Naval Support Activity Mid-South
1511,36.051815,-87.777954,http://clui.org/ludb/site/world-o-tools-museum,World O&#039; Tools Museum
1512,35.963036,-86.495316,http://clui.org/ludb/site/nissan-motor-automobile-plant,Nissan Motor Automobile Plant
1513,35.602043,-83.815384,http://clui.org/ludb/site/cades-cove,Cades Cove
1514,35.378887,-86.049469,http://clui.org/ludb/site/arnold-air-force-base,Arnold Air Force Base
1515,35.794292,-83.535507,http://clui.org/ludb/site/dollywood,Dollywood
1516,36.010487,-84.257507,http://clui.org/ludb/site/american-museum-science-and-energy,American Museum of Science and Energy
1517,21.497637,-158.063263,http://clui.org/ludb/site/schofield-barracks,Schofield Barracks
1518,21.316845,-158.062927,http://clui.org/ludb/site/barbers-point-naval-station,Barbers Point Naval Station
1519,21.360874,-157.944656,http://clui.org/ludb/site/pearl-harbor-naval-shipyard,Pearl Harbor Naval Shipyard
1520,19.825638,-155.474256,http://clui.org/ludb/site/mauna-kea-observatories,Mauna Kea Observatories
1521,22.031826,-159.784459,http://clui.org/ludb/site/barking-sands-missile-range-site,Barking Sands Missile Range Site
1522,21.330315,-157.946487,http://clui.org/ludb/site/hickam-air-force-base,Hickam Air Force Base
1523,21.360874,-157.944656,http://clui.org/ludb/site/pearl-harbor-naval-station,Pearl Harbor Naval Station
1524,21.354469,-157.955774,http://clui.org/ludb/site/pearl-harbor-submarine-base,Pearl Harbor Submarine Base
1525,20.708154,-156.256742,http://clui.org/ludb/site/mount-haleakala-observatories,Mount Haleakala Observatories
1526,22.036804,-159.78241,http://clui.org/ludb/site/sandia-lab-kauai-test-facility,Sandia Lab Kauai Test Facility
1527,21.480467,-158.039108,http://clui.org/ludb/site/wheeler-army-air-field,Wheeler Army Air Field
1528,19.754431,-155.536366,http://clui.org/ludb/site/pohakuloa-training-area,Pohakuloa Training Area
1529,20.546983,-156.607704,http://clui.org/ludb/site/kahoolawe-island-bombing-range,Kahoolawe Island Bombing Range
1530,21.435493,-157.756973,http://clui.org/ludb/site/kaneohe-bay-marine-corps-base,Kaneohe Bay Marine Corps Base
1531,33.443117,-112.006656,http://clui.org/ludb/site/honeywell-phoenix,Honeywell Phoenix
1532,33.428829,-112.367606,http://clui.org/ludb/site/phoenix-goodyear-airport,Phoenix Goodyear Airport
1533,33.491934,-111.629264,http://clui.org/ludb/site/phoenix-directional-sign,Phoenix Directional Sign
1534,33.620303,-111.913991,http://clui.org/ludb/site/scottsdale-airport,Scottsdale Airport
1535,33.699854,-112.501802,http://clui.org/ludb/site/wittmann-proving-ground,Wittmann Proving Ground
1536,32.688743,-110.686569,http://clui.org/ludb/site/san-manuel-mine,San Manuel Mine
1537,34.874176,-114.125462,http://clui.org/ludb/site/yucca-proving-ground,Yucca Proving Ground
1538,32.956757,-109.698873,http://clui.org/ludb/site/safford-mine,Safford Mine
1539,31.600254,-110.434785,http://clui.org/ludb/site/fort-huachuca-uav-site,Fort Huachuca UAV Site
1540,33.255055,-111.88718,http://clui.org/ludb/site/orbital-launch-systems-chandler,Orbital Launch Systems Chandler
1541,32.442876,-103.057723,http://clui.org/ludb/site/andrews-county-disposal-site,Andrews County Disposal Site
1542,47.875556,-118.105817,http://clui.org/ludb/site/sherwood-disposal-site,Sherwood Disposal Site
1543,39.250087,-81.685866,http://clui.org/ludb/site/parkersburg-zirconium-mill-site,Parkersburg Zirconium Mill Site
1544,43.271683,-103.792756,http://clui.org/ludb/site/edgemont-disposal-cell,Edgemont Disposal Cell
1545,40.948079,-112.209892,http://clui.org/ludb/site/antelope-island-0,Antelope Island
1546,41.502768,-113.517437,http://clui.org/ludb/site/terrace-town-site,Terrace Town Site
1547,40.76187,-112.782662,http://clui.org/ludb/site/delle,Delle
1548,40.724929,-112.227901,http://clui.org/ludb/site/black-rock-beach-resort-site-0,Black Rock Beach Resort Site
1549,40.501944,-114.032222,http://clui.org/ludb/site/blue-lake-0,Blue Lake
1550,40.738909,-113.979421,http://clui.org/ludb/site/intrepid-potash,Intrepid Potash
1551,41.261405,-112.232101,http://clui.org/ludb/site/zirconium-plant,Zirconium Plant
1552,40.721518,-112.198241,http://clui.org/ludb/site/kennecott-copper-smelter,Kennecott Copper Smelter
1553,40.709264,-112.508808,http://clui.org/ludb/site/morton-salt-grantsville-facility,Morton Salt Grantsville Facility
1554,40.724047,-113.283366,http://clui.org/ludb/site/knolls,Knolls
1555,37.24852,-107.903273,http://clui.org/ludb/site/durango-disposal-cell,Durango Disposal Cell
1556,38.902197,-108.336525,http://clui.org/ludb/site/grand-junction-disposal-cell,Grand Junction Disposal Cell
1557,38.510379,-106.846955,http://clui.org/ludb/site/gunnison-disposal-cell,Gunnison Disposal Cell
1558,38.360553,-108.754327,http://clui.org/ludb/site/naturita-disposal-cell,Naturita Disposal Cell
1559,39.614548,-107.800984,http://clui.org/ludb/site/rifle-disposal-cell,Rifle Disposal Cell
1560,35.269446,-107.947197,http://clui.org/ludb/site/bluewater-disposal-cell,Bluewater Disposal Cell
1561,35.242951,-107.863426,http://clui.org/ludb/site/homestake-uranium-mill-tailings-pile,Homestake Uranium Mill Tailings Pile
1562,37.851102,-109.329071,http://clui.org/ludb/site/monticello-uranium-disposal-cell,Monticello Uranium Disposal Cell
1563,35.18482,-107.336426,http://clui.org/ludb/site/l-bar-disposal-cell,L Bar Disposal Cell
1564,38.961914,-109.803071,http://clui.org/ludb/site/crescent-junction-disposal-cell,Crescent Junction Disposal Cell
